song_base,artist_canon,artist_name_has_spanish_char,artist_name_has_spanish_word,title_has_en_vivo,title_has_con_feat,genius_annotation_count,genius_pageviews
my head and my heart,ava max,0,0,0,0,5.0,99588.0
how they remember you,rascal flatts,0,0,0,0,2.0,20623.0
masterpiece,dababy,0,0,0,0,7.0,89512.0
long live,florida georgia line,0,0,0,0,1.0,5268.0
clear da air,moneybagg yo,0,0,0,0,1.0,15007.0
save your tears,the weeknd,0,0,0,0,7.0,2098852.0
starting over,chris stapleton,0,0,0,0,11.0,242547.0
diamonds dancing,young thug and gunna featuring travis scott,0,0,0,0,,
cry baby,megan thee stallion featuring dababy,0,0,0,0,,
proud of you,young thug featuring lil uzi vert and yung kayo,0,0,0,0,,
came and saw,young thug featuring rowdy rebel,0,0,0,0,1.0,80138.0
paid the fine,young thug and gunna featuring lil baby and ytb trench,0,0,0,0,,
momma's house,dustin lynch,0,0,0,0,6.0,8222.0
mr perfectly fine,taylor swift,0,0,0,0,30.0,852928.0
run it up,lil tjay featuring offset and moneybagg yo,0,0,0,0,,
you got it,vedo,0,0,0,0,3.0,180324.0
monsters,all time low featuring demi lovato and blackbear,0,0,0,0,,
slatty,young thug and gunna featuring yak gotti and lil duke,0,0,0,0,,
ruff ryders' anthem,dmx,0,0,0,0,10.0,468473.0
party up,dmx,0,0,0,0,15.0,667138.0
x gon' give it to ya,dmx,0,0,0,0,22.0,776129.0
love story,taylor swift,0,0,0,0,13.0,1733708.0
forever and always,taylor swift,0,0,0,0,,
fearless,taylor swift,0,0,0,0,8.0,355848.0
you all over me,taylor swift featuring maren morris,0,0,0,0,,
you belong with me,taylor swift,0,0,0,0,8.0,1815314.0
shy away,twenty one pilots,0,0,0,0,9.0,394142.0
fifteen,taylor swift,0,0,0,0,14.0,259791.0
big purr,coi leray and pooh shiesty,0,0,0,0,5.0,207803.0
met him last night,demi lovato featuring ariana grande,0,0,0,0,,
the way i loved you,taylor swift,0,0,0,0,9.0,273172.0
dancing with the devil,demi lovato,0,0,0,0,13.0,294411.0
real as it gets,lil baby featuring est gee,0,0,0,0,11.0,82540.0
put your records on,ritt momney,0,0,0,0,8.0,77959.0
whoopty,cj,0,0,0,0,13.0,1007928.0
lemon pepper freestyle,drake featuring rick ross,0,0,0,0,38.0,938442.0
film out,bts,0,0,0,0,1.0,57374.0
body,megan thee stallion,0,0,0,0,12.0,873997.0
as i am,justin bieber featuring khalid,0,0,0,0,5.0,214646.0
girl like me,black eyed peas x shakira,0,0,0,0,,
buss it,erica banks,0,0,0,0,8.0,44211.0
dynamite,bts,0,0,0,0,7.0,4599526.0
soulfly,rod wave,0,0,0,0,5.0,103319.0
gone till november,rod wave,0,0,0,0,4.0,88899.0
don't forget,rod wave,0,0,0,0,11.0,100421.0
blame on you,rod wave,0,0,0,0,5.0,55697.0
all i got,rod wave,0,0,0,0,2.0,56343.0
pills and billz,rod wave,0,0,0,0,1.0,34113.0
how the game go,rod wave,0,0,0,0,5.0,33644.0
omdb,rod wave,0,0,0,0,6.0,65268.0
clouds,nf,0,0,0,0,22.0,700319.0
what's love,rod wave,0,0,0,0,6.0,61110.0
shock da world,rod wave,0,0,0,0,5.0,45740.0
sneaky links,rod wave,0,0,0,0,1.0,84311.0
better together,luke combs,0,0,0,0,5.0,138898.0
good time,niko moon,0,0,0,0,0.0,57821.0
unstable,justin bieber featuring the kid laroi,0,0,0,0,,
off my face,justin bieber,0,0,0,0,5.0,330097.0
2 much,justin bieber,0,0,0,0,6.0,240147.0
deserve you,justin bieber,0,0,0,0,2.0,141798.0
die for you,justin bieber featuring dominic fike,0,0,0,0,1.0,129362.0
love you different,justin bieber featuring beam,0,0,0,0,3.0,94098.0
loved by you,justin bieber featuring burna boy,0,0,0,0,4.0,153703.0
somebody,justin bieber,0,0,0,0,2.0,128039.0
neighbors,pooh shiesty featuring big30,0,0,0,0,,
bandido,myke towers and juhn,0,0,0,0,,
beers and sunshine,darius rucker,0,0,0,0,1.0,10874.0
throat baby,brs kash,0,0,0,0,1.0,231472.0
on the ground,rose,1,0,0,0,7.0,1037388.0
lost,nf featuring hopsin,0,0,0,0,,
baila conmigo,selena gomez with rauw alejandro,0,0,0,0,,
like i want you,giveon,0,0,0,0,11.0,411145.0
daywalker,machine gun kelly and corpse,0,0,0,0,,
opp stoppa,ybn nahmir featuring 21 savage,0,0,0,0,18.0,135717.0
still trappin',lil durk and king von,0,0,0,0,,
finesse out the gang way,lil durk featuring lil baby,0,0,0,0,23.0,187761.0
undivided,tim mcgraw and tyler hubbard,0,0,0,0,2.0,17137.0
holy,justin bieber featuring chance the rapper,0,0,0,0,,
golden,harry styles,0,0,0,0,9.0,983024.0
lifestyle,jason derulo featuring adam levine,0,0,0,0,,
moonwalking in calabasas,ddg,0,0,0,0,19.0,104875.0
tyler herro,jack harlow,0,0,0,0,25.0,502451.0
somebody's problem,morgan wallen,0,0,0,0,6.0,259671.0
cover me up,morgan wallen,0,0,0,0,4.0,277916.0
life's a mess ii,"juice wrld, clever and post malone",0,0,0,0,7.0,132906.0
ap,pop smoke,0,0,0,0,8.0,139805.0
i hope,gabby barrett featuring charlie puth,0,0,0,0,,
bang,ajr,0,0,0,0,15.0,605150.0
lemonade,internet money and gunna featuring don toliver and nav,0,0,0,0,,
lonely,justin bieber and benny blanco,0,0,0,0,,
laugh now cry later,drake featuring lil durk,0,0,0,0,,
only wanna be with you,post malone,0,0,0,0,7.0,73912.0
hole in the bottle,kelsea ballerini,0,0,0,0,1.0,20866.0
bichota,karol g,0,0,0,0,2.0,111001.0
test drive,ariana grande,0,0,0,0,8.0,199590.0
hit bout it,lil yachty featuring kodak black,0,0,0,0,8.0,87997.0
chicken tendies,clinton kane,0,0,0,0,5.0,127700.0
zaza,6ix9ine,0,0,0,0,11.0,129392.0
afterglow,ed sheeran,0,0,0,0,2.0,636224.0
monster,shawn mendes and justin bieber,0,0,0,0,,
before you go,lewis capaldi,0,0,0,0,10.0,1663507.0
what it feels like,nipsey hussle and jay-z,0,0,0,0,14.0,149175.0
so done,the kid laroi,0,0,0,0,1.0,256111.0
happy does,kenny chesney,0,0,0,0,0.0,6275.0
big big plans,chris lane,0,0,0,0,1.0,34269.0
back to the streets,saweetie featuring jhene aiko,0,0,0,0,5.0,183130.0
bad boy,juice wrld and young thug,0,0,0,0,,
kings and queens,ava max,0,0,0,0,,
rockstar,dababy featuring roddy ricch,0,0,0,0,,
gnf,polo g,0,0,0,0,9.0,147616.0
provide,g-eazy featuring chris brown and mark morrison,0,0,0,0,,
865,morgan wallen,0,0,0,0,6.0,112589.0
box of churches,pooh shiesty featuring 21 savage,0,0,0,0,10.0,33743.0
dangerous,morgan wallen,0,0,0,0,4.0,75634.0
warning,morgan wallen,0,0,0,0,2.0,78609.0
still goin down,morgan wallen,0,0,0,0,7.0,155319.0
prisoner,miley cyrus featuring dua lipa,0,0,0,0,,
skin,sabrina carpenter,0,0,0,0,6.0,1289500.0
7 summers,morgan wallen,0,0,0,0,18.0,392495.0
more than my hometown,morgan wallen,0,0,0,0,10.0,112303.0
whats poppin,"jack harlow featuring dababy, tory lanez and lil wayne",0,0,0,0,,
should've ducked,lil durk featuring pooh shiesty,0,0,0,0,18.0,232571.0
diamonds,sam smith,0,0,0,0,2.0,388577.0
gravity,"brent faiyaz and dj dahi featuring tyler, the creator",0,0,0,0,,
holiday,lil nas x,0,0,0,0,13.0,651379.0
stay down,"lil durk, 6lack and young thug",0,0,0,0,,
kanye krazy,lil durk,0,0,0,0,10.0,83853.0
backdoor,lil durk,0,0,0,0,3.0,205380.0
fake woke,tom macdonald,0,0,0,0,32.0,131926.0
mr right now,21 savage and metro boomin featuring drake,0,0,0,0,,
savage love,jawsh 685 x jason derulo,0,0,0,0,,
lo vas a olvidar,billie eilish and rosalia,0,0,0,0,,
take you dancing,jason derulo,0,0,0,0,5.0,127021.0
hit different,sza featuring ty dolla $ign,0,0,0,0,,
champagne night,lady a,0,0,0,0,1.0,13802.0
kacey talk,youngboy never broke again,0,0,0,0,7.0,188892.0
adderall,popp hunna,0,0,0,0,10.0,371975.0
antes,anuel aa and ozuna,0,0,0,0,3.0,20506.0
i should probably go to bed,dan + shay,0,0,0,0,1.0,67583.0
wap,cardi b featuring megan thee stallion,0,0,0,0,,
love you like i used to,russell dickerson,0,0,0,0,0.0,19804.0
de una vez,selena gomez,0,0,0,0,2.0,240684.0
better days,ant clemons featuring justin timberlake,0,0,0,0,0.0,7873.0
hawai,maluma and the weeknd,0,0,0,0,,
b s,jhene aiko featuring h.e.r.,1,0,0,0,6.0,697367.0
neon eyes,morgan wallen,0,0,0,0,2.0,59415.0
more surprised than me,morgan wallen,0,0,0,0,2.0,33919.0
livin' the dream,morgan wallen,0,0,0,0,6.0,81024.0
whiskey'd my way,morgan wallen,0,0,0,0,0.0,26941.0
your bartender,morgan wallen,0,0,0,0,1.0,29037.0
outlaw,morgan wallen featuring ben burgess,0,0,0,0,2.0,30673.0
only thing that's gone,morgan wallen featuring chris stapleton,0,0,0,0,1.0,25400.0
this bar,morgan wallen,0,0,0,0,0.0,34992.0
wonderin' bout the wind,morgan wallen,0,0,0,0,2.0,32539.0
girl like me,jazmine sullivan featuring h.e.r.,0,0,0,0,8.0,182484.0
midnight sky,miley cyrus,0,0,0,0,7.0,688509.0
happy anywhere,blake shelton featuring gwen stefani,0,0,0,0,0.0,25854.0
pretty heart,parker mccollum,0,0,0,0,2.0,43615.0
watermelon sugar,harry styles,0,0,0,0,4.0,2259838.0
ain't always the cowboy,jon pardi,0,0,0,0,3.0,11018.0
way out,jack harlow featuring big sean,0,0,0,0,13.0,195776.0
some girls,jameson rodgers,0,0,0,0,0.0,53932.0
took her to the o,king von,0,0,0,0,26.0,987190.0
wonder,shawn mendes,0,0,0,0,4.0,633210.0
everywhere but on,matt stell,0,0,0,0,0.0,
reminds me of you,the kid laroi and juice wrld,0,0,0,0,10.0,228898.0
all i want for christmas is you,mariah carey,0,0,0,0,10.0,3202144.0
rockin' around the christmas tree,brenda lee,0,0,0,0,2.0,224717.0
jingle bell rock,bobby helms,0,0,0,0,2.0,216417.0
a holly jolly christmas,burl ives,0,0,0,0,0.0,36248.0
it's the most wonderful time of the year,andy williams,0,0,0,0,4.0,43278.0
run rudolph run,chuck berry,0,0,0,0,2.0,63631.0
feliz navidad,jose feliciano,1,0,0,0,1.0,897037.0
let it snow let it snow let it snow,dean martin,0,0,0,0,0.0,334202.0
the christmas song,nat king cole,0,0,0,0,5.0,581574.0
underneath the tree,kelly clarkson,0,0,0,0,2.0,890785.0
redman,lil durk,0,0,0,0,4.0,124515.0
slay3r,playboi carti,0,0,0,0,19.0,201604.0
go2damoon,playboi carti featuring kanye west,0,0,0,0,,
refugee,lil durk,0,0,0,0,11.0,103392.0
take me home for christmas,dan + shay,0,0,0,0,0.0,11073.0
vamp anthem,playboi carti,0,0,0,0,10.0,349766.0
new n3on,playboi carti,0,0,0,0,16.0,237038.0
death ain't easy,lil durk,0,0,0,0,8.0,118601.0
m3tamorphosis,playboi carti featuring kid cudi,0,0,0,0,,
last christmas,wham!,0,0,0,0,7.0,3490710.0
sleigh ride,the ronettes,0,0,0,0,1.0,172811.0
it's beginning to look a lot like christmas,perry como and the fontane sisters with mitchell ayres and his orchestra,0,0,0,0,,
rudolph the red-nosed reindeer,gene autry,0,0,0,0,2.0,41602.0
santa tell me,ariana grande,0,0,0,0,3.0,663329.0
happy holiday the holiday season,andy williams,0,0,0,0,1.0,52431.0
christmas,darlene love,0,0,0,0,1.0,124636.0
white christmas,bing crosby,0,0,0,0,0.0,237153.0
home for the holidays,perry como,0,0,0,0,1.0,16485.0
it's beginning to look a lot like christmas,michael buble,1,0,0,0,4.0,261045.0
here comes santa claus,gene autry,0,0,0,0,0.0,
wonderful christmastime,paul mccartney,0,0,0,0,5.0,347862.0
you're a mean one mr grinch,thurl ravenscroft,0,0,0,0,4.0,1514865.0
blue christmas,elvis presley,0,0,0,0,6.0,100281.0
mele kalikimaka,bing crosby and the andrews sisters,0,0,0,0,2.0,82170.0
this christmas,donny hathaway,0,0,0,0,0.0,94918.0
deck the halls,nat king cole,0,0,0,0,1.0,8679.0
please come home for christmas,eagles,0,0,0,0,2.0,57583.0
santa claus is comin' to town,jackson 5,0,0,0,0,0.0,40868.0
little saint nick,the beach boys,0,0,0,0,1.0,7519.0
have yourself a merry little christmas,michael buble,1,0,0,0,0.0,18203.0
i'll be home for christmas,bing crosby,0,0,0,0,0.0,111959.0
hallelujah,carrie underwood and john legend,0,0,0,0,0.0,10752.0
gnat,eminem,0,0,0,0,47.0,1307552.0
rockin' around the christmas tree,justin bieber,0,0,0,0,0.0,
favorite time of year,carrie underwood,0,0,0,0,0.0,
under the mistletoe,kelly clarkson and brett eldredge,0,0,0,0,0.0,6792.0
champagne problems,taylor swift,0,0,0,0,24.0,2244894.0
the first noel,gabby barrett,0,0,0,0,0.0,
tequila shots,kid cudi,0,0,0,0,12.0,388032.0
'tis the damn season,taylor swift,0,0,0,0,16.0,961883.0
silent night,carrie underwood,0,0,0,0,0.0,
no body no crime,taylor swift featuring haim,0,0,0,0,14.0,1045360.0
gold rush,taylor swift,0,0,0,0,13.0,1189816.0
tolerate it,taylor swift,0,0,0,0,20.0,2294883.0
she knows this,kid cudi,0,0,0,0,7.0,188468.0
happiness,taylor swift,0,0,0,0,22.0,1523478.0
show out,"kid cudi, skepta and pop smoke",0,0,0,0,,
evermore,taylor swift featuring bon iver,0,0,0,0,,
ivy,taylor swift,0,0,0,0,16.0,1401238.0
coney island,taylor swift featuring the national,0,0,0,0,18.0,850647.0
another day,kid cudi,0,0,0,0,13.0,189216.0
dorothea,taylor swift,0,0,0,0,10.0,822438.0
long story short,taylor swift,0,0,0,0,,
cowboy like me,taylor swift,0,0,0,0,20.0,968198.0
marjorie,taylor swift,0,0,0,0,13.0,754646.0
mr solo dolo iii,kid cudi,0,0,0,0,15.0,204119.0
dive,kid cudi,0,0,0,0,4.0,134413.0
closure,taylor swift,0,0,0,0,21.0,609712.0
heaven on earth,kid cudi,0,0,0,0,3.0,134205.0
sad people,kid cudi,0,0,0,0,8.0,179464.0
damaged,kid cudi,0,0,0,0,6.0,108482.0
errbody,lil baby,0,0,0,0,12.0,121639.0
beautiful trip,kid cudi,0,0,0,0,3.0,50619.0
real shit,juice wrld x benny blanco,0,0,0,0,,
dicked down in dallas,trey lewis,0,0,0,0,13.0,231328.0
oh santa,mariah carey featuring ariana grande and jennifer hudson,0,0,0,0,,
don't stop,megan thee stallion featuring young thug,0,0,0,0,13.0,330076.0
life goes on,bts,0,0,0,0,8.0,364390.0
martin and gina,polo g,0,0,0,0,6.0,679369.0
heather,conan gray,0,1,0,0,17.0,1544669.0
practice,dababy,0,0,0,0,10.0,94411.0
te mudaste,bad bunny,0,0,0,0,4.0,224465.0
be like that,kane brown with swae lee and khalid,0,0,0,0,,
ily,surf mesa featuring emilee,0,0,0,0,,
said sum,moneybagg yo,0,0,0,0,7.0,391068.0
yo visto asi,bad bunny,0,0,0,0,11.0,165168.0
haciendo que me amas,bad bunny,0,0,0,0,3.0,275054.0
te deseo lo mejor,bad bunny,0,0,0,0,3.0,155668.0
booker t,bad bunny,0,0,0,0,11.0,290637.0
el mundo es mio,bad bunny,0,0,0,0,7.0,111465.0
hoy cobre,bad bunny,0,0,0,0,8.0,135892.0
maldita pobreza,bad bunny,0,0,0,0,2.0,120411.0
la droga,bad bunny,0,0,0,0,2.0,125694.0
blue and grey,bts,0,0,0,0,6.0,178503.0
stay,bts,0,0,0,0,2.0,90291.0
one beer,hardy featuring lauren alaina and devin dawson,0,0,0,0,,
one of them girls,lee brice,0,0,0,0,1.0,32553.0
come and go,juice wrld x marshmello,0,0,0,0,,
fly to my room,bts,0,0,0,0,5.0,65542.0
telepathy,bts,0,0,0,0,5.0,78237.0
dis-ease,bts,0,0,0,0,5.0,84561.0
franchise,travis scott featuring young thug and m.i.a.,0,0,0,0,,
girls in the hood,megan thee stallion,0,0,0,0,13.0,738013.0
shots fired,megan thee stallion,0,0,0,0,13.0,296472.0
pain away,meek mill featuring lil durk,0,0,0,0,8.0,99155.0
u 2 luv,ne-yo and jeremih,0,0,0,0,6.0,24591.0
wishing well,juice wrld,0,0,0,0,16.0,1920804.0
do it on the tip,megan thee stallion featuring city girls and hot girl meg,0,0,0,0,4.0,202612.0
circles,megan thee stallion,0,0,0,0,5.0,112525.0
popstar,dj khaled featuring drake,0,0,0,0,,
got what i got,jason aldean,0,0,0,0,9.0,32232.0
stripes like burberry,future and lil uzi vert,0,0,0,0,15.0,117624.0
adore you,harry styles,0,0,0,0,4.0,1620843.0
that's it,future and lil uzi vert,0,0,0,0,,
the woo,pop smoke featuring 50 cent and roddy ricch,0,0,0,0,,
real baby pluto,future and lil uzi vert,0,0,0,0,13.0,96960.0
iris,phoebe and maggie,0,0,0,0,1.0,5075.0
mood swings,pop smoke featuring lil tjay,0,0,0,0,16.0,1360017.0
marni on me,future and lil uzi vert,0,0,0,0,7.0,77336.0
million dollar play,future and lil uzi vert,0,0,0,0,10.0,60889.0
sleeping on the floor,future and lil uzi vert,0,0,0,0,6.0,51584.0
blind,dababy featuring young thug,0,0,0,0,,
plastic,future and lil uzi vert,0,0,0,0,6.0,50069.0
24,money man featuring lil baby,0,0,0,0,,
runnin,21 savage and metro boomin,0,0,0,0,,
relacion,"sech, daddy yankee and j balvin featuring rosalia and farruko",0,0,0,0,,
la toxica,farruko,0,0,0,0,2.0,34642.0
tap in,saweetie,0,0,0,0,5.0,190536.0
rockstar chainz,future,0,0,0,0,5.0,49960.0
bought a bad bitch,future and lil uzi vert,0,0,0,0,5.0,40752.0
what that speed bout,"mike will made-it, nicki minaj and youngboy never broke again",0,0,0,0,,
rags2riches,rod wave featuring atr son son,0,0,0,0,5.0,211477.0
roses,saint jhn,0,0,0,0,14.0,820469.0
lovin' on you,luke combs,0,0,0,0,1.0,31816.0
don't need friends,nav featuring lil baby,0,0,0,0,15.0,134371.0
the code,king von featuring polo g,0,0,0,0,17.0,216097.0
tragic,the kid laroi featuring youngboy never brok again and internet money,0,0,0,0,,
all these n gas,king von featuring lil durk,0,0,0,0,,
motive,ariana grande featuring doja cat,0,0,0,0,,
crazy story 2 0,king von featuring lil durk,0,0,0,0,,
always do,the kid laroi,0,0,0,0,2.0,206061.0
young wheezy,nav with gunna,0,0,0,0,12.0,94763.0
off the table,ariana grande featuring the weeknd,0,0,0,0,,
just like magic,ariana grande,0,0,0,0,9.0,601448.0
f ck you goodbye,the kid laroi featuring machine gun kelly,0,0,0,0,5.0,300777.0
shut up,ariana grande,0,0,0,0,11.0,502806.0
thriller,michael jackson,0,0,0,0,15.0,1318152.0
nasty,ariana grande,0,0,0,0,4.0,623993.0
break my heart,dua lipa,0,0,0,0,5.0,791422.0
safety net,ariana grande featuring ty dolla $ign,0,0,0,0,8.0,607791.0
six thirty,ariana grande,0,0,0,0,11.0,437236.0
my hair,ariana grande,0,0,0,0,4.0,568731.0
obvious,ariana grande,0,0,0,0,3.0,471802.0
west side,ariana grande,0,0,0,0,8.0,335667.0
love language,ariana grande,0,0,0,0,15.0,498289.0
weeeeee,trippie redd,0,0,0,0,15.0,280100.0
thick,dj chose featuring beatking,0,0,0,0,,
circles,post malone,0,0,0,0,5.0,2299554.0
dreams,fleetwood mac,0,0,0,0,19.0,1739396.0
don't start now,dua lipa,0,0,0,0,7.0,1666798.0
spicy,ty dolla $ign featuring post malone,0,0,0,0,,
the other guy,luke combs,0,0,0,0,0.0,22570.0
without you,luke combs featuring amanda shires,0,0,0,0,0.0,8398.0
the bigger picture,lil baby,0,0,0,0,19.0,997937.0
whole lotta choppas,sada baby featuring nicki minaj,0,0,0,0,17.0,230914.0
greece,dj khaled featuring drake,0,0,0,0,,
un dia,"j balvin, dua lipa, bad bunny and tainy",0,0,0,0,,
do it,chloe x halle,0,0,0,0,3.0,208105.0
cardigan,taylor swift,0,0,0,0,26.0,3499255.0
forget me too,machine gun kelly and halsey,0,0,0,0,,
head and heart,joel corry x mnek,0,0,0,0,,
wine beer whiskey,little big town,0,0,0,0,6.0,35142.0
hate the way,g-eazy featuring blackbear,0,0,0,0,14.0,139567.0
ok not to be ok,marshmello and demi lovato,0,0,0,0,,
canceled,larray,0,0,0,0,25.0,872013.0
glock in my lap,21 savage and metro boomin,0,0,0,0,,
ice cream,blackpink x selena gomez,0,0,0,0,,
smile,juice wrld and the weeknd,0,0,0,0,,
breaking me,topic and a7s,0,0,0,0,,
3 headed goat,lil durk featuring lil baby and polo g,0,0,0,0,,
i called mama,tim mcgraw,0,0,0,0,2.0,20600.0
bloody valentine,machine gun kelly,0,0,0,0,10.0,584004.0
la jeepeta,nio garcia x anuel aa x myke towers x brray x juanka,0,0,0,0,,
caramelo,ozuna x karol g x myke towers,0,0,0,0,,
pardon,t.i. featuring lil baby,0,0,0,0,,
dollaz on my head,gunna featuring young thug,0,0,0,0,35.0,310206.0
if the world was ending,jp saxe featuring julia michaels,0,0,0,0,16.0,1161173.0
baby i'm jealous,bebe rexha featuring doja cat,0,0,0,0,3.0,172567.0
cool again,kane brown,0,0,0,0,0.0,6110.0
rich n gga sh t,21 savage and metro boomin featuring young thug,0,0,0,0,,
slidin,21 savage and metro boomin,0,0,0,0,8.0,187020.0
many men,21 savage and metro boomin,0,0,0,0,8.0,247418.0
sofia,clairo,0,0,0,0,7.0,863316.0
fallin',why don't we,0,0,0,0,2.0,301786.0
outta time,bryson tiller featuring drake,0,0,0,0,,
my dawg,21 savage and metro boomin,0,0,0,0,6.0,206119.0
brand new draco,21 savage and metro boomin,0,0,0,0,0.0,
lovesick girls,blackpink,0,0,0,0,8.0,938179.0
snitches and rats,21 savage and metro boomin featuring young nudy,0,0,0,0,,
rain on me,lady gaga and ariana grande,0,0,0,0,,
no opp left behind,21 savage and metro boomin,0,0,0,0,11.0,131402.0
steppin on n ggas,21 savage and metro boomin,0,0,0,0,,
rip luv,21 savage and metro boomin,0,0,0,0,,
always forever,bryson tiller,0,0,0,0,3.0,148463.0
years go by,bryson tiller,0,0,0,0,12.0,84382.0
said n done,21 savage and metro boomin,0,0,0,0,,
life is good,future featuring drake,0,0,0,0,,
chasin' you,morgan wallen,0,0,0,0,14.0,125378.0
die from a broken heart,maddie and tae,0,0,0,0,8.0,73673.0
we paid,lil baby and 42 dugg,0,0,0,0,,
like that,doja cat featuring gucci mane,0,0,0,0,11.0,398042.0
over now,calvin harris x the weeknd,0,0,0,0,,
nobody's love,maroon 5,0,0,0,0,3.0,179798.0
better,zayn,0,0,0,0,2.0,336120.0
drunk face,machine gun kelly,0,0,0,0,4.0,207857.0
ay dios mio,karol g,0,0,0,0,2.0,144173.0
money over fallouts,tory lanez,0,0,0,0,39.0,245004.0
moral of the story,ashe featuring niall horan,0,0,0,0,7.0,152064.0
say so,doja cat featuring nicki minaj,0,0,0,0,,
savage,megan thee stallion,0,0,0,0,11.0,974533.0
blueberry faygo,lil mosey,0,0,0,0,52.0,1667767.0
dolly,lil tecca and lil uzi vert,0,0,0,0,15.0,127985.0
my window,youngboy never broke again featuring lil wayne,0,0,0,0,4.0,100668.0
when you down,lil tecca and polo g featuring lil durk,0,0,0,0,,
me gusta,anitta featuring cardi b and myke towers,0,0,0,0,,
wet,yfn lucci,0,0,0,0,3.0,167803.0
lonely if you are,chase rice,0,0,0,0,2.0,30066.0
drug addiction,youngboy never broke again,0,0,0,0,4.0,191708.0
wolves,big sean featuring post malone,0,0,0,0,,
the bones,maren morris,0,0,0,0,5.0,137908.0
one margarita,luke bryan,0,0,0,0,4.0,33940.0
gone too soon,andrew jannakos,0,0,0,0,0.0,21153.0
all in,youngboy never broke again,0,0,0,0,7.0,311377.0
dead trollz,youngboy never broke again,0,0,0,0,8.0,162716.0
cross roads,youngboy never broke again,0,0,0,0,2.0,77310.0
the last backyard,youngboy never broke again,0,0,0,0,4.0,65595.0
right foot creep,youngboy never broke again,0,0,0,0,2.0,367329.0
one night standards,ashley mcbryde,0,0,0,0,2.0,30688.0
lets link,whoheem,0,0,0,0,3.0,161723.0
dirty stick,youngboy never broke again,0,0,0,0,7.0,36551.0
got it on me,pop smoke,0,0,0,0,13.0,599743.0
death bed,powfu featuring beabadoobee,0,0,0,0,,
intentions,justin bieber featuring quavo,0,0,0,0,,
party girl,staysolidrocky,0,0,0,0,18.0,262189.0
